Occ_Industry_or_other,%Time_invested_in_work,trans_Car,Occ_Public_Sector,Issue_Financial,Married,Number_of_valued_Kneset_members,Looking_at_poles_results,Yearly_ExpensesK,Last_school_grades,Issue_Social,Issue_Education,Occupation_Satisfaction,Phone_minutes_10_years,Occ_Hightech,Avg_Residancy_Altitude,Vote
0,0.4202847575277333,0,0,0,0.0,0.08380161727467292,1.0,0.9970326503357165,0.7959881532945516,0,0,4.0,-0.010793179435166913,1,-0.12158496741626904,Yellows
0,-0.6182310711123122,1,0,0,1.0,0.08380161727467292,0.0,0.7688434160886506,0.7959881532945516,0,0,8.0,-0.6493077415291514,0,-1.1850743318699366,Greens
0,1.2023550337365843,0,1,0,1.0,-1.7778787050221405,0.0,-1.2280614984577258,-0.2647959410886706,1,0,9.0,-0.5917992497458706,0,0.018332041007053747,Pinks
0,-1.6628701816621139,0,1,0,1.0,0.08380161727467292,1.0,-0.9869182902141015,0.26559610610294054,0,0,10.0,-0.3099928520919115,0,-0.12698948705493837,Purples
0,0.9673082698599107,0,0,0,1.0,-0.6608705116440524,1.0,1.3592456924702514,-2.386364129855115,0,0,1.0,-0.27860512166571844,0,-0.9403696926746405,Oranges
0,0.231533837252351,0,1,0,1.0,1.200809810652761,1.0,0.016276435710521252,0.7959881532945516,0,0,8.0,-0.33598066817942535,0,-0.2699090063886326,Purples
0,0.3142921577633726,0,0,0,1.0,1.9454819395714864,1.0,-1.030264280125662,1.326380200486163,0,1,8.0,-0.6999030884561478,1,-0.1008676421347041,Greens
0,0.017159055330603627,0,0,0,1.0,1.200809810652761,1.0,-1.5205223729184851,0.26559610610294054,0,0,1.0,-0.3694423055998058,0,0.19457943144587436,Purples
1,-1.6713353961781041,0,0,0,1.0,0.08380161727467292,1.0,-1.6261470839673453,0.7959881532945516,0,0,5.495108695652174,-0.7044648080410595,0,0.2582326627457553,Purples
0,-0.10964628903247224,0,0,0,1.0,0.48972887015808686,0.0,0.10619782318778218,1.326380200486163,0,1,9.0,-0.2897188633861506,0,-0.7857403807904962,Purples
1,1.6760101149233944,1,0,0,1.0,1.5731458751121237,1.0,-0.29736828978191965,0.7959881532945516,0,0,5.0,-0.45411614541987666,0,-0.5425369970503859,Purples
0,-1.2315086805121878,0,0,1,1.0,0.4561376817340356,1.0,-0.7751706383472826,-0.7951879882802817,0,0,9.0,-0.6750674597112187,0,-0.2545962007457367,Greens
0,1.4004001263916448,0,1,0,1.0,0.4561376817340356,0.0,-0.7577325964288387,-0.2647959410886706,1,0,8.0,-0.5034178558639771,0,-0.26510498893203777,Purples
0,1.3152266400558732,0,0,1,0.0,-0.28853444718468974,1.0,-0.3083293447020844,-0.7951879882802817,0,0,10.0,2.075760171981579,1,1.2655750731754716,Violets
0,1.3905822510578087,0,0,0,0.0,-0.28853444718468974,1.0,-0.409469987829059,0.26559610610294054,0,0,5.0,1.8729760136108888,0,0.7260238625816712,Blues
0,-0.32366668439005414,0,0,0,0.0,0.08380161727467292,1.0,-0.5833521772443997,-0.2647959410886706,1,0,8.0,2.434586776232169,0,1.4313136754279905,Khakis
0,-1.0831956478181182,0,0,0,1.0,-0.28853444718468974,0.0,-0.1219914110592838,0.26559610610294054,0,0,10.0,-0.24199018862346083,0,-0.6482253810954709,Purples
1,0.5417853699897952,0,0,0,0.0,1.200809810652761,1.0,-1.4881374379270893,1.326380200486163,0,1,5.858064516129033,2.1266285436351238,0,1.9765696567514979,Violets
1,-0.5464706450363938,0,0,0,1.0,-1.033206576103415,0.0,0.359298545889768,-1.3255800354718927,0,0,1.0,-0.38978206193496595,0,-0.3377657529630337,Oranges
1,-1.6867906997737487,0,0,0,1.0,-0.28853444718468974,1.0,-0.9231448797695067,-0.2647959410886706,1,0,5.0,-0.2320218797902325,0,-0.1654216267076963,Purples
0,1.1052165253158022,1,0,1,1.0,0.4561376817340356,0.0,1.344797029166398,-0.7951879882802817,0,0,1.0,-0.5455638500291519,0,-1.532164593108909,Purples
0,0.06813944316088516,0,1,0,1.0,-1.033206576103415,0.0,0.7763168626251266,0.22064762752738032,1,0,6.0,-0.6164060953821623,0,-1.1895780982354942,Pinks
1,-0.806284617139509,0,0,0,1.0,0.8284737461933983,1.0,-0.22612143280084882,1.326380200486163,0,1,2.0,-0.2841056530095308,0,-0.5854729030687017,Purples
0,-0.78977927037128,1,0,1,0.0,-1.4055426405627778,1.0,-1.2714074883692863,-0.7951879882802817,0,0,2.0,-0.22973066344174398,0,0.04445388592728774,Whites
0,0.5089612700955538,0,1,1,1.0,-0.28853444718468974,0.0,0.08477394311655109,-0.7951879882802817,0,0,1.0,-0.6679637241879363,0,1.0286769623471415,Turquoises
1,1.240152465528128,0,0,0,0.0,0.8284737461933983,0.0,0.43004717310174045,0.26559610610294054,0,0,10.0,1.1528034823730413,0,0.8206029562583805,Khakis
0,1.3480326894510193,0,0,1,0.0,0.4561376817340356,1.0,0.8251433799967695,-0.7951879882802817,0,0,1.0,2.57208795576855,0,0.5825038410659021,Violets
0,1.0022702519530289,1,1,1,1.0,-1.033206576103415,1.0,1.5570429108023152,-0.7951879882802817,0,0,1.0,-0.5054162337605564,0,-1.6600715578907446,Purples
0,1.5328717565479448,1,0,0,1.0,-1.4055426405627778,0.0,1.1250777009940047,0.26559610610294054,0,0,1.0,-0.04579153879101521,0,-1.3997538619615157,Browns
0,-0.9966554229198922,1,0,0,0.0,0.4561376817340356,1.0,-0.3083293447020844,1.326380200486163,0,1,5.506329113924051,1.2296056627200407,1,0.6650728911011251,Blues
0,1.6078786935833245,1,1,1,0.0,0.08380161727467292,0.0,0.002067801446217143,-0.7951879882802817,0,0,4.0,0.4303659483087409,0,1.0785186434593124,Khakis
0,-1.2743120255574882,0,0,0,0.0,-0.28853444718468974,1.0,-0.2131674588042905,-0.2647959410886706,1,0,5.0,1.4308468625493835,1,1.2082271147873713,Khakis
0,-0.2578924172843877,0,0,0,1.0,-1.7778787050221405,0.0,1.218246667815405,-0.2647959410886706,1,0,8.0,-0.6208376844214256,0,-1.455900815985467,Browns
0,-0.034967985386749494,0,0,0,0.830703012912482,-0.6608705116440524,0.0,-0.7771635574236763,0.7959881532945516,0,0,5.0,-0.03441576523141088,0,-0.2533951963815881,Browns
0,0.3463728213317064,1,1,1,0.0,-0.28853444718468974,1.0,1.0358945723253916,-0.7951879882802817,0,0,6.0,0.019362450899616204,0,-0.14500455251716865,Yellows
0,-1.4224167217758052,0,1,0,0.0,1.5731458751121237,0.0,0.09922260642040462,0.7959881532945516,0,0,9.0,2.4362749566389375,0,1.0199696807070635,Khakis
0,0.06441812924171293,0,0,0,1.0,0.08380161727467292,0.0,-0.9291236369986874,0.7959881532945516,0,0,1.0,-0.5331798835552605,0,-0.1618186136152501,Purples
0,1.4966219441220217,0,0,0,1.0,-1.033206576103415,1.0,1.2660767256488512,-1.855972082663504,0,0,4.0,-0.4751066894376951,1,-0.8842227386506891,Greys
0,-0.6866192832109488,0,0,0,1.0,-0.28853444718468974,1.0,-0.9819359925231176,-0.2647959410886706,1,0,9.0,-0.19474102341641897,1,-0.12999199796531002,Purples
1,-0.016121995551492477,1,0,0,1.0,0.08380161727467292,0.0,0.701582397260367,-1.3255800354718927,0,0,7.0,-0.49303189411983067,0,-0.5440382525055718,Oranges
0,0.4204866969723955,0,1,1,0.0,-0.6608705116440524,1.0,-1.3331879797374877,-0.7951879882802817,0,0,6.0,2.9164273777181933,0,1.28268938536459,Blues
0,-0.6536733560165261,0,0,0,0.0,0.08380161727467292,1.0,0.5840001717531452,0.26559610610294054,0,0,8.0,0.11155072608661139,0,0.7278253691278942,Turquoises
0,-0.6157770206474811,0,0,0,1.0,0.8284737461933983,1.0,0.16698185501778665,0.7959881532945516,0,0,9.0,-0.4244026237673536,1,-0.8223710138970314,Purples
0,0.8552290376888996,1,0,0,1.0,0.8284737461933983,1.0,1.0159653815614558,1.326380200486163,0,1,10.0,-0.7527548457857841,0,-1.3339988730243746,Greens
1,-1.5861086020722475,0,0,1,0.0,0.4561376817340356,0.0,-1.4134029725623296,-0.7951879882802817,0,0,5.0,2.8830379726776973,0,1.9315319930959218,Khakis
1,0.15671915900216515,0,0,0,1.0,1.9454819395714864,0.0,-1.367565833805277,1.326380200486163,0,1,2.0,-0.1735729806467611,0,1.9039088927205017,Turquoises
0,-1.1653114379937348,0,1,0,1.0,-0.28853444718468974,0.0,1.696049016380768,-0.2647959410886706,1,0,2.0,-0.7649157649660134,0,1.0762870749646953,Khakis
0,-0.981379649012607,1,0,1,1.0,-2.150214769481503,0.0,-1.6480691938076748,-0.7951879882802817,0,0,2.0,-0.6780917431603898,0,0.2714437107513908,Browns
0,-0.8613182139450856,0,0,0,1.0,1.9454819395714864,1.0,-1.0676315128080418,1.326380200486163,0,1,5.0,-0.3963408541648596,1,-0.07834881030691605,Purples
0,0.39358747563190855,0,0,1,1.0,-0.28853444718468974,1.0,0.33289236812755296,-0.7951879882802817,0,0,5.495108695652174,-0.30116459204247065,0,-0.9223546272124101,Purples
0,-0.14859648079343282,0,0,0,1.0,0.08380161727467292,1.0,-0.5016424951122626,0.7959881532945516,0,0,9.0,-0.9640731173907795,1,1.3820724964978948,Turquoises
0,1.1673380580636705,0,0,0,0.0,1.200809810652761,1.0,-1.2679198799855975,0.7959881532945516,0,0,1.0,2.1989420383867864,0,1.8438586745130674,Violets
0,0.2421483185280163,0,0,0,0.0,0.08380161727467292,1.0,-0.36911337653208887,0.7959881532945516,0,0,3.0,0.007981209795830476,1,-0.49930083994103297,Purples
0,0.07402810747108217,0,0,0,0.0,-0.6608705116440524,1.0,-0.20519578249871614,1.326380200486163,0,1,8.0,0.8576797024523364,0,-0.5980834488922631,Pinks
0,-0.2860463029130794,1,0,1,1.0,0.08380161727467292,0.0,1.0498450058601467,-0.7951879882802817,0,0,1.0,-0.35823176251213634,0,-1.3544159472149022,Purples
0,1.1372667875674638,1,0,0,1.0,-0.28853444718468974,1.0,0.41011798233780455,0.26559610610294054,0,0,9.0,-0.11409081464606295,1,-0.968893546323172,Purples
1,-1.3690222541986592,1,0,0,1.0,-0.28853444718468974,1.0,1.6556924050837978,-0.2647959410886706,1,0,2.0,-0.22342439158602415,0,-1.7195212739161052,Purples
0,-0.3095379715930206,0,0,0,1.0,1.200809810652761,1.0,-0.6834963608331776,0.26559610610294054,0,0,5.0,-1.026654763092804,0,1.4916641447264631,Khakis
1,1.7007742763571638,0,0,0,1.0,1.5731458751121237,1.0,0.847065489837099,0.7959881532945516,0,0,5.495108695652174,-0.3143708282809834,0,-1.232213753162773,Purples
1,-0.05312767965838232,0,0,1,1.0,-1.7778787050221405,1.0,0.043919102050482516,-0.7951879882802817,0,0,5.0,-0.6557080308061501,0,-0.7482089944108496,Browns
0,1.7462914485649081,0,0,0,0.0,-1.4055426405627778,1.0,-0.2918877623218373,-2.386364129855115,0,0,6.0,0.42030405086498795,0,0.05466242302255157,Oranges
0,1.5765661696207436,1,0,0,1.0,1.5731458751121237,1.0,-1.011331548899923,1.326380200486163,0,1,10.0,-0.2970037129503764,0,-0.1122771835941165,Purples
0,-1.2829677382154554,1,0,0,0.0,0.4561376817340356,1.0,1.4982517980487042,0.26559610610294054,0,0,8.0,0.042231819143078754,0,-0.4236375649996654,Yellows
1,1.5893405941767984,1,0,0,1.0,0.4561376817340356,0.0,-0.5295433621817728,-0.2647959410886706,1,0,4.0,-0.26208581343061016,0,-0.40261998862706316,Purples
1,-0.2950432201670639,0,0,0,1.0,1.200809810652761,1.0,-0.7741741788090859,1.326380200486163,0,1,1.0,-0.8482322142834912,0,0.9458076612208818,Yellows
0,0.8894439141473677,1,1,0,1.0,0.08380161727467292,1.0,1.5959048327919902,-0.2647959410886706,1,0,5.0,-0.7345375417718586,0,-0.48248677884295127,Yellows
1,-0.10577690098945065,0,0,0,1.0,1.9454819395714864,0.0,0.1405756772555716,1.326380200486163,0,1,7.0,-0.9080476442392412,0,0.995048840150978,Khakis
0,-1.5683803080864096,0,0,1,0.0,-1.7778787050221405,1.0,-1.2255703496122339,-0.7951879882802817,0,0,1.0,0.02984444270601189,0,0.01683078555186791,Whites
1,0.18536031764834768,0,0,0,1.0,0.8284737461933983,0.0,-0.3247709270823315,0.26559610610294054,0,0,10.0,-1.0384191165050503,0,1.2754833591796981,Khakis
1,1.1212312792549313,1,0,0,0.0,0.4969173459367276,0.0,-0.008395023704849201,-0.2647959410886706,1,0,9.0,0.5851279669271147,0,1.0848239163710927,Khakis
0,-0.02276397880545325,0,0,0,0.0,0.08380161727467292,1.0,-0.10405513937174149,0.26559610610294054,0,0,9.0,2.90716341982596,0,1.1424721258502306,Khakis
1,-0.08935942766914111,0,0,0,0.0,-0.6608705116440524,1.0,-1.3979578497202794,-0.2647959410886706,1,0,9.0,2.1111459259586605,0,1.9222242092737687,Violets
1,-0.5310472887682839,1,0,0,1.0,1.200809810652761,0.0,-0.526055753798084,0.26559610610294054,0,0,8.0,-0.4550768802709245,0,-0.4047217462643233,Purples
0,0.9325928584067807,0,0,0,1.0,0.8284737461933983,0.0,-1.6191718671999678,1.326380200486163,0,1,2.0,-0.6853164459813906,0,1.455033511619928,Yellows
0,1.3748138177654206,0,0,0,0.0,0.4561376817340356,0.0,-1.2215845114594466,-0.2647959410886706,1,0,6.0,2.785784969511874,0,1.8159353230466102,Violets
1,-1.5524343812348553,1,0,0,0.0,-0.6608705116440524,0.0,-1.4129047427932313,0.26559610610294054,0,0,7.0,0.8884104249830288,0,0.12972519578184488,Pinks
0,-0.6121255461240613,0,1,1,1.0,-1.4055426405627778,1.0,1.0558237630893275,-0.7951879882802817,0,0,5.0,-0.6949771009785964,0,-1.3580189603073483,Whites
0,-0.7416048410185474,0,0,1,1.0,-0.6608705116440524,0.0,0.8211575418439824,-0.7951879882802817,0,0,10.0,-0.36642541982907484,0,-1.2166006964288398,Purples
0,0.4235614872430165,0,0,0,1.0,1.5731458751121237,0.0,1.6716357576949465,0.7959881532945516,0,0,8.0,-0.3903626208525033,0,-1.7291293088292943,Purples
0,0.8991654335322339,0,0,0,1.0,1.200809810652761,1.0,-1.732270024785304,0.7959881532945516,0,0,8.0,-1.0395948165657956,0,2.1236926913597127,Khakis
0,-1.1522360692669302,1,1,0,1.0,0.4561376817340356,1.0,-0.8190148580279416,0.26559610610294054,0,0,3.0,-0.8871900863172537,0,1.5733324414885737,Khakis
0,0.23256675999939228,0,0,0,0.0,0.4561376817340356,0.0,0.5062763277737953,-0.2647959410886706,1,0,5.453929539295393,2.4567472894488867,0,0.7746645393296929,Khakis
0,0.16585886680566753,1,1,0,1.0,-1.4055426405627778,0.0,1.604374738866663,-0.2647959410886706,1,0,4.0,-0.15952676511449737,0,-1.688595411539276,Browns
0,-0.45893146440093013,0,0,0,0.0,0.4561376817340356,0.0,-0.36612399791749844,0.26559610610294054,0,0,6.0,0.27659077806271715,0,0.6999020176614371,Blues
1,0.8302760006022073,1,0,0,1.0,0.08380161727467292,1.0,0.9023689942070211,0.7959881532945516,0,0,4.0,-0.37701145489289295,0,-1.265541624267899,Purples
0,0.5692865084538925,1,1,0,1.0,0.4561376817340356,0.0,0.18541635647442736,1.326380200486163,0,1,5.0,-0.3604841131130749,0,-0.8334803042654068,Purples
0,0.009745714133120956,0,0,0,1.0,1.200809810652761,1.0,-0.27793732878708216,0.2843073587854127,0,0,2.0,-0.6776060179504897,0,1.2472597566222035,Khakis
0,-0.3845397656752609,0,0,0,1.0,-0.6608705116440524,0.0,0.020769803980043848,1.326380200486163,0,1,7.0,-0.6902057090970967,0,-0.8956322801101015,Browns
0,1.2366372085410433,0,0,1,0.0,-2.150214769481503,1.0,-1.431339244249872,-0.7951879882802817,0,0,10.0,1.0639481240408228,0,0.14083448615022026,Pinks
0,-0.27093940602147254,1,1,0,1.0,1.5731458751121237,1.0,-0.1942347275785514,0.7959881532945516,0,0,2.0,-0.3323962950724285,0,0.5963153912536122,Blues
0,1.758278317099073,1,1,0,1.0,1.200809810652761,0.0,-1.7118426042522696,0.26559610610294054,0,0,2.0,-0.8746794445485845,0,1.5108802145528417,Yellows
0,1.3692996600213758,0,0,0,1.0,-2.150214769481503,1.0,-1.362583536114293,-2.386364129855115,0,0,9.0,-0.2836471225722806,0,0.6999020176614371,Greys
0,0.7843221748973276,1,1,0,1.0,1.200809810652761,1.0,-1.5708435795974232,0.26559610610294054,0,0,3.0,-0.33862703278482237,0,0.22490479164062885,Purples
0,0.2976001392300346,0,1,1,1.0,-1.4055426405627778,0.0,-1.717323131712352,-0.7951879882802817,0,0,7.0,-0.7814791219244501,0,-0.6415495053725772,Pinks
0,-1.4294548531428244,0,1,0,1.0,0.08380161727467292,0.0,0.2646348897610725,0.7959881532945516,0,0,9.0,-0.7625141531412719,0,0.31978413640837555,Yellows
1,0.22518505732399094,0,0,0,1.0,1.200809810652761,0.0,0.5047816384665,0.7959881532945516,0,0,2.0,-1.03976337643385,0,0.7755652926028045,Khakis
0,1.3858686391162356,0,0,0,1.0,-2.150214769481503,0.0,0.30897733921082987,-2.113033258909745,0,0,3.0,-0.41410094784528984,1,-0.3074403927682792,Greys
1,1.5133911530037902,1,0,0,1.0,0.08380161727467292,0.0,0.44897990432747953,0.26559610610294054,0,0,8.0,-0.39585945477317763,0,-0.9923131314240714,Purples
0,1.1196285010179348,1,1,0,0.0,1.9454819395714864,0.0,1.5296402735019032,1.326380200486163,0,1,9.0,0.6833991919650736,0,-0.4425533837350072,Yellows
0,-0.00652750964023695,1,0,0,1.0,1.200809810652761,0.0,-0.4886885211157042,0.7959881532945516,0,0,9.0,-1.0383789999654813,0,1.3742659681309277,Violets
1,0.7891339371472816,0,0,1,0.0,-0.6608705116440524,1.0,1.2042962342806498,-0.7951879882802817,0,0,2.0,0.5203987141313486,0,-0.2464894212877332,Yellows
0,-1.073098071160574,0,0,0,1.0,-1.033206576103415,1.0,0.907351291898005,-2.386364129855115,0,0,9.0,-0.6352234082004994,0,-0.6680419531039243,Oranges
0,-0.8921386130475959,1,0,0,0.0,-1.033206576103415,1.0,0.9930468121829295,0.7959881532945516,0,0,5.0,0.02616437319340255,1,-1.3201873228366645,Browns
0,-0.9669068016000422,0,1,0,1.0,-1.033206576103415,1.0,-0.7801529360382666,0.7959881532945516,0,0,9.0,-0.6198082772001048,0,-0.251593689835365,Browns
0,0.6264584726426045,1,1,1,1.0,0.4561376817340356,1.0,0.0474067104341713,-0.7951879882802817,0,0,6.0,-0.25375853980134044,0,-0.7503107520481099,Purples
0,0.5218266116028183,0,1,0,0.0,-0.6608705116440524,1.0,-0.824495385488024,0.26559610610294054,0,0,2.0,0.9745374463752743,0,-0.22487134273305645,Pinks
0,-0.7212025789905854,0,1,0,0.0,-1.033206576103415,1.0,-0.039285269388949835,0.26559610610294054,0,0,1.0,-0.017750093368805366,0,-0.6980670622076416,Whites
0,-0.3067099419243606,0,1,0,1.0,0.8284737461933983,1.0,0.08028987519466552,-0.2647959410886706,1,0,1.0,-0.2877617757940231,0,-0.7701273240565631,Purples
0,-0.7350837022606944,0,0,0,0.0,-0.28853444718468974,1.0,-1.48166045092881,0.26559610610294054,0,0,1.0,0.5851279669271147,1,1.9726663925680141,Khakis
1,1.3358661876128732,0,0,0,0.0,1.9454819395714864,0.0,-0.625203477848665,1.326380200486163,0,1,6.0,2.87466291495968,0,1.4565347670751136,Khakis
1,1.3388051353370214,0,0,1,1.0,-1.7778787050221405,1.0,0.044417331819580914,-0.7951879882802817,0,0,2.0,-0.6441581096731089,0,-0.7485092455018868,Whites
1,-1.4542620043689019,0,0,0,1.0,0.08380161727467292,0.0,1.3936235465380409,0.26559610610294054,0,0,3.0,-0.3811227469107108,0,-1.5615892000305518,Purples
0,0.29612701620669624,0,0,0,1.0,1.200809810652761,1.0,-0.18825597034937064,0.7959881532945516,0,0,4.0,-1.0393791354768271,1,1.1932145602355124,Khakis
0,1.6773568778742947,0,1,0,1.0,0.8284737461933983,0.0,-0.9515439766081153,0.3059047417287652,0,0,10.0,-0.4596024934539209,0,-0.14830731451857732,Purples
0,-1.4790462302276093,1,0,0,1.0,0.8284737461933983,0.0,1.0194529899451445,0.7959881532945516,0,0,10.0,-0.8708674074380774,1,0.46540591556140465,Khakis
0,1.163565595855539,0,1,0,1.0,1.5731458751121237,0.0,1.2939775927183614,0.7959881532945516,0,0,6.0,-0.7367979721430681,0,-1.5015389818231173,Greens
1,0.9077232647890262,1,0,0,0.0,-1.7778787050221405,1.0,-1.3516224811941284,-1.855972082663504,0,0,8.0,0.15833402889112633,0,0.6932964936586192,Reds
0,1.5637075952003627,1,0,0,1.0,-1.4055426405627778,1.0,0.7000877079530717,-0.2647959410886706,1,0,1.0,-0.15423115023313683,1,-1.1436396813068068,Browns
0,0.16848747669842237,0,0,0,1.0,1.200809810652761,1.0,0.3294047597438642,1.326380200486163,0,1,9.0,-0.40731893597859625,1,-0.9202528695751497,Purples
0,0.06128490716183743,1,1,0,1.0,1.5731458751121237,1.0,0.25566675391730137,0.7959881532945516,0,0,9.0,-0.7281106024925611,0,-0.8758157081016483,Greens
1,0.55735117553375,0,0,0,0.0,-1.4055426405627778,0.0,0.16698185501778665,-1.3255800354718927,0,0,9.0,0.12631935230747474,0,-0.2218688318226848,Reds
0,-0.45653335650341037,1,1,0,0.0,-1.033206576103415,1.0,0.6353178379702801,0.7959881532945516,0,0,9.0,0.9784098883513976,0,-1.1046070394719743,Pinks
1,-1.34220678881867,0,0,0,1.0,-0.6608705116440524,1.0,1.2914864438728695,-2.386364129855115,0,0,1.0,-0.39158077420738213,0,-0.899535544293585,Oranges
0,0.017159055330603627,0,0,0,1.0,-0.6608705116440524,1.0,-0.8225024664116304,-0.2647959410886706,1,0,6.0,-0.3370485944375573,0,-0.22607234709720556,Purples
0,-0.844984553327156,0,0,1,0.0,-2.150214769481503,1.0,1.113120186535643,-0.7951879882802817,0,0,9.0,-0.006999334295438744,1,-1.3925478357766232,Browns
0,-1.408905948695746,0,0,0,1.0,0.08380161727467292,1.0,1.3243696086333636,-0.2647959410886706,1,0,1.0,-0.4968277316333271,0,-1.5198542983763847,Purples
1,-1.2939147524464545,0,0,0,1.0,0.8284737461933983,1.0,-1.3057853424370758,-0.2647959410886706,1,0,3.0,-0.43447939281764114,0,0.06517121120885268,Purples
0,0.28308289663550135,0,0,0,0.0,-1.033206576103415,1.0,1.5211703674272306,-1.855972082663504,0,0,9.0,0.2671317166963498,0,-1.0379512972617218,Greys
1,0.41092476620287977,0,0,0,1.0,0.8284737461933983,1.0,0.7922602152362753,0.26559610610294054,0,0,8.0,-0.6474638054361864,0,-1.199186133148684,Greens
0,-0.35830068768109347,0,0,0,0.0,-0.28853444718468974,1.0,0.008544788444496307,-1.855972082663504,0,0,9.0,0.11973452822333078,0,-0.12638898487286382,Reds
1,0.08604585404430981,0,0,1,1.0,-0.6608705116440524,0.0,0.7788080114706185,-0.7951879882802817,0,0,9.0,-0.24352363999281096,0,-1.1910793536906803,Purples
1,-1.4387862375104103,0,0,0,0.0,-1.7778787050221405,1.0,-0.7233547423610494,-0.2647959410886706,1,0,7.0,0.7514834613082685,0,-0.285822314213603,Pinks
1,1.0149270111030237,0,0,0,1.0,-1.033206576103415,1.0,1.199313936589666,0.7959881532945516,0,0,1.0,-0.6741639870277403,0,-1.4444912745260543,Browns
1,0.8711310677002827,0,0,0,1.0,-0.28853444718468974,1.0,-1.515540075227501,0.26559610610294054,0,0,1.0,-0.11856327665757689,0,0.19157692053550243,Purples
0,1.0226855637928385,0,0,0,0.0,0.46349246819249207,1.0,0.44349937686739715,0.7959881532945516,0,0,8.0,2.7553801171794103,0,0.8124961768003771,Turquoises
0,-1.527860025527565,0,1,0,0.0,0.4561376817340356,0.0,0.8032212701564401,0.7959881532945516,0,0,6.0,1.9023267131512924,0,0.5957148890715379,Turquoises
0,0.3911960262715739,0,0,0,1.0,0.4561376817340356,0.0,0.6672045431925776,1.326380200486163,0,1,7.0,-1.033466486164355,0,0.6776834369246858,Violets
0,-0.46185020378955394,0,0,1,1.0,0.4561376817340356,0.0,-0.05971268992198413,-0.7951879882802817,0,0,7.0,-0.7691961734008137,0,-0.6857567674751176,Greens
0,0.4833258361520185,1,0,1,1.0,-1.7778787050221405,1.0,-0.41196113667455103,-0.7951879882802817,0,0,9.0,-0.677356139221752,0,-0.4734792461118362,Browns
0,0.011580385108053452,0,0,0,0.0,0.08380161727467292,1.0,0.9287751719692361,1.326380200486163,0,1,10.0,0.8416840871702221,1,-1.2814549320928694,Pinks
0,-1.0157475887693288,0,0,0,0.0,-0.6608705116440524,0.0,0.35481447796788246,-0.2647959410886706,1,0,1.0,0.6356679447706236,0,0.8659408710049936,Turquoises
0,1.5720076719088432,0,0,0,0.0,1.200809810652761,0.0,-1.4368197717099542,0.7959881532945516,0,0,2.0,2.077930063684453,0,1.9456437943746687,Khakis
1,0.15924978470047113,1,0,0,0.0,1.200809810652761,1.0,-1.4961091142326637,0.26559610610294054,0,0,5.0,1.431429831029149,0,1.3808714921337457,Blues
0,1.5916103371218484,0,0,0,1.0,1.5731458751121237,1.0,0.8480619493752958,0.7959881532945516,0,0,10.0,-0.9607730227926784,0,0.5686922908781921,Turquoises
0,1.332822921161493,0,0,1,0.0,-2.150214769481503,0.0,1.3652244496994321,-0.7951879882802817,0,0,10.0,0.9120082733655228,0,-1.5444748878414332,Pinks
1,-1.3301254779351366,0,0,0,0.5176848874598071,0.08380161727467292,0.0,-0.9106891355420468,0.7959881532945516,0,0,3.0,1.9876500229372527,0,1.628578642239414,Violets
0,0.08324086075975483,1,0,1,0.0,0.08380161727467292,0.0,1.138031674990563,-0.7951879882802817,0,0,6.0,0.6490898503718238,0,0.3939461558945573,Khakis
0,-0.7534621382183638,0,0,1,0.0,0.4561376817340356,0.494299128101945,-1.6236559351218534,-0.7951879882802817,0,0,10.0,0.5851279669271147,0,2.0582379535136086,Khakis
0,-0.3472800751098646,0,1,0,0.0,-0.28853444718468974,0.0,1.0234388280979316,-0.2647959410886706,1,0,3.0,1.4785701736520156,0,0.463003906833107,Khakis
0,-0.025628631662140407,1,0,0,0.0,1.5731458751121237,0.0,-1.75518859416383,0.7959881532945516,0,0,8.0,0.8120656053863394,1,1.5370020594730756,Blues
0,-1.6737402563602743,0,1,1,1.0,-0.6608705116440524,1.0,-0.07416135322583764,-0.7951879882802817,0,0,3.0,-0.8464105615469637,0,1.124457060388,Khakis
1,0.895337617556671,1,0,0,1.0,0.4561376817340356,1.0,1.6153357937868276,0.7959881532945516,0,0,7.0,-0.7766899878133373,0,-1.6952009355420938,Greens
0,-1.0901832838390562,1,1,0,1.0,0.8284737461933983,1.0,-1.6630160868806267,0.26559610610294054,0,0,5.0,-0.2117091885943695,0,0.2804512434825058,Purples
1,0.971766417487341,0,0,0,1.0,0.08380161727467292,0.0,0.689126653032907,-0.2647959410886706,1,0,7.0,-0.19509182491023674,0,-1.137034157303989,Purples
0,-1.5416608195537935,0,0,0,1.0,1.9454819395714864,1.0,0.4798701500115802,1.326380200486163,0,1,2.0,-0.2838931953336362,1,-1.0109286990683761,Purples
0,-1.3134439533616613,0,1,1,0.0,-1.7778787050221405,1.0,-1.0217943740509894,-0.7951879882802817,0,0,5.0,0.007775383601708694,0,-0.10597191068233615,Browns
0,-1.2239026804436342,0,1,0,1.0,0.4561376817340356,0.0,1.3567545436247594,-0.2647959410886706,1,0,10.0,-0.4369456595481365,0,-1.5393706192938006,Purples
1,-1.5042030463474132,0,0,0,1.0,0.4561376817340356,1.0,0.08128633473286231,0.3059047417287652,0,1,4.0,-0.34478276383177753,0,-0.7707278262386377,Purples
0,-0.8492310701599556,1,0,0,0.9806243272335845,0.8284737461933983,1.0,0.444495836405594,-0.2647959410886706,1,0,3.0,-0.17927136194301738,0,-0.9896108716047368,Purples
